id_kabkot,id_kecamatan,id_desa_kelurahan,nama_kelurahan
32.05,32.05.38,32.05.38.2004,SURABAYA
32.05,32.05.38,32.05.38.2010,CIWANGI
32.05,32.05.38,32.05.38.2014,PANGEUREUNAN
32.05,32.05.38,32.05.38.2009,SIMPEN KIDUL
32.05,32.05.38,32.05.38.2007,SIMPEN KALER
32.05,32.05.39,32.05.39.2003,CIGAWIR
32.05,32.05.39,32.05.39.2002,PUTRAJAWA
32.05,32.05.39,32.05.39.2006,MEKARSARI
32.05,32.05.39,32.05.39.2001,SELAAWI
32.05,32.05.39,32.05.39.2005,CIRAPUHAN
32.05,32.05.39,32.05.39.2007,SAMIDA
32.05,32.05.39,32.05.39.2004,PELITAASIH
32.05,32.05.14,32.05.14.2017,KUTANAGARA
32.05,32.05.14,32.05.14.2018,SANDING
32.05,32.05.14,32.05.14.2002,KARANGMULYA
32.05,32.05.14,32.05.14.2012,CINAGARA
32.05,32.05.14,32.05.14.2004,CIKARAG
32.05,32.05.14,32.05.14.2008,CAMPAKA
32.05,32.05.14,32.05.14.2010,SUKAMANAH
32.05,32.05.14,32.05.14.2019,CIHAURKUNING
32.05,32.05.14,32.05.14.2014,CITERAS
32.05,32.05.14,32.05.14.2009,LEWOBARU
32.05,32.05.14,32.05.14.2013,SUKARATU
32.05,32.05.14,32.05.14.2015,SUKARASA
32.05,32.05.14,32.05.14.2003,CIBUNAR
32.05,32.05.14,32.05.14.2001,MALANGBONG
32.05,32.05.14,32.05.14.2007,CISITU
32.05,32.05.14,32.05.14.2005,SAKAWAYANA
32.05,32.05.14,32.05.14.2016,SEKARWANGI
32.05,32.05.14,32.05.14.2006,MEKARASIH
32.05,32.05.14,32.05.14.2011,CILAMPUYANG
32.05,32.05.14,32.05.14.2023,MEKARMULYA
32.05,32.05.14,32.05.14.2020,BARU DUA
32.05,32.05.14,32.05.14.2022,BUNISARI
32.05,32.05.14,32.05.14.2021,SUKAJAYA
32.05,32.05.14,32.05.14.2024,GIRIMAKMUR
32.06,32.06.01,32.06.01.2001,CIHERAS
32.06,32.06.01,32.06.01.2010,CIPANAS
32.06,32.06.01,32.06.01.2012,CIANDUM
32.06,32.06.01,32.06.01.2002,CIPATUJAH
32.06,32.06.01,32.06.01.2003,SINDANGKERTA
32.06,32.06.01,32.06.01.2004,CIKAWUNGGADING
32.06,32.06.01,32.06.01.2011,KERTASARI
32.06,32.06.01,32.06.01.2014,PADAWARAS
32.06,32.06.01,32.06.01.2006,DARAWATI
32.06,32.06.01,32.06.01.2005,BANTARKALONG
32.06,32.06.01,32.06.01.2009,TOBONGJAYA
32.06,32.06.01,32.06.01.2013,NANGELASARI
32.06,32.06.01,32.06.01.2007,NAGROG
32.06,32.06.01,32.06.01.2008,PAMEUTINGAN
32.06,32.06.01,32.06.01.2015,SUKAHURIP
32.06,32.06.02,32.06.02.2001,CIDADAP
32.06,32.06.02,32.06.02.2014,KUJANG
32.06,32.06.02,32.06.02.2013,SARIMUKTI
32.06,32.06.02,32.06.02.2002,CIAWI
32.06,32.06.02,32.06.02.2012,CIKAPINIS
32.06,32.06.02,32.06.02.2003,CIKUPA
32.06,32.06.02,32.06.02.2004,KARANGNUNGGAL
32.06,32.06.02,32.06.02.2005,KARANGMEKAR
32.06,32.06.02,32.06.02.2007,CIBATUIRENG
32.06,32.06.02,32.06.02.2008,CIBATU
32.06,32.06.02,32.06.02.2010,SUKAWANGUN
32.06,32.06.02,32.06.02.2011,CINTAWANGI
32.06,32.06.02,32.06.02.2006,CIKUKULU
32.06,32.06.02,32.06.02.2009,SARIMANGGU
32.06,32.06.03,32.06.03.2008,MANDALAJAYA
32.06,32.06.03,32.06.03.2001,CIKALONG
32.06,32.06.03,32.06.03.2003,CIKANCRA
32.06,32.06.03,32.06.03.2013,TONJONGSARI
32.06,32.06.03,32.06.03.2004,SINGKIR
32.06,32.06.03,32.06.03.2005,PANYIARAN
32.06,32.06.03,32.06.03.2006,CIBEBER
32.06,32.06.03,32.06.03.2009,CIDADALI
32.06,32.06.03,32.06.03.2012,KUBANGSARI
32.06,32.06.03,32.06.03.2007,CIKADU
32.06,32.06.03,32.06.03.2011,SINDANGJAYA
32.06,32.06.03,32.06.03.2002,KALAPAGENEP
32.06,32.06.03,32.06.03.2010,CIMANUK
32.06,32.06.04,32.06.04.2009,MARGALUYU
32.06,32.06.04,32.06.04.2001,CIBUNIASIH
32.06,32.06.04,32.06.04.2002,PANGLIARAN
32.06,32.06.04,32.06.04.2011,PANCAWANGI
32.06,32.06.04,32.06.04.2008,JAYAMUKTI
32.06,32.06.04,32.06.04.2003,TONJONG
32.06,32.06.04,32.06.04.2004,CIBONGAS
32.06,32.06.04,32.06.04.2007,CIKAWUNG
32.06,32.06.04,32.06.04.2005,TAWANG
32.06,32.06.04,32.06.04.2010,MEKARSARI
32.06,32.06.04,32.06.04.2006,NEGLASARI
32.06,32.06.05,32.06.05.2001,GUNUNGSARI
32.06,32.06.05,32.06.05.2002,CILUMBA
32.06,32.06.05,32.06.05.2009,LINGGALAKSANA
32.06,32.06.05,32.06.05.2003,PAKEMITAN
32.06,32.06.05,32.06.05.2004,COGREG
32.06,32.06.05,32.06.05.2006,LENGKONGBARANG
32.06,32.06.05,32.06.05.2008,TANJUNGBARANG
32.06,32.06.05,32.06.05.2005,CAYUR
32.06,32.06.05,32.06.05.2007,SINDANGASIH
32.06,32.06.06,32.06.06.2003,EUREUNPALAY
32.06,32.06.06,32.06.06.2002,SETIAWARAS
32.06,32.06.06,32.06.06.2001,CISEMPUR
32.06,32.06.06,32.06.06.2006,PARUNG
32.06,32.06.06,32.06.06.2004,CIBALONG
32.06,32.06.06,32.06.06.2005,SINGAJAYA
32.06,32.06.07,32.06.07.2008,KARYABAKTI
32.06,32.06.07,32.06.07.2002,CIGUNUNG
32.06,32.06.07,32.06.07.2005,CIBUNGUR
32.06,32.06.07,32.06.07.2001,PARUNGPONTENG
32.06,32.06.07,32.06.07.2007,GIRIKENCANA
32.06,32.06.07,32.06.07.2004,BARUMEKAR
32.06,32.06.07,32.06.07.2003,CIBANTENG
32.06,32.06.07,32.06.07.2006,BURUJULJAYA
32.06,32.06.08,32.06.08.2008,SIRNAGALIH
32.06,32.06.08,32.06.08.2001,SIMPANG
32.06,32.06.08,32.06.08.2006,HEGARWANGI
32.06,32.06.08,32.06.08.2005,WANGUNSARI
32.06,32.06.08,32.06.08.2003,PAMIJAHAN
32.06,32.06.08,32.06.08.2002,PARAKANHONJE
32.06,32.06.08,32.06.08.2004,SUKAMAJU
32.06,32.06.08,32.06.08.2007,WAKAP
32.06,32.06.09,32.06.09.2005,GIRIJAYA
32.06,32.06.09,32.06.09.2003,BOJONGASIH
32.06,32.06.09,32.06.09.2004,SINDANGSARI
32.06,32.06.09,32.06.09.2002,CIKADONGDONG
32.06,32.06.09,32.06.09.2001,MERTAJAYA
32.06,32.06.09,32.06.09.2006,TOBLONGAN
32.06,32.06.10,32.06.10.2004,BOJONGSARI
32.06,32.06.10,32.06.10.2002,CINTABODAS
32.06,32.06.10,32.06.10.2001,CIKUYA
32.06,32.06.10,32.06.10.2003,CIPICUNG
32.06,32.06.10,32.06.10.2005,MEKARLAKSANA
32.06,32.06.11,32.06.11.2006,CAMPAKASARI
32.06,32.06.11,32.06.11.2001,BOJONGKAPOL
32.06,32.06.11,32.06.11.2005,WANDASARI
32.06,32.06.11,32.06.11.2002,PEDANGKAMULYAN
32.06,32.06.11,32.06.11.2008,KERTANEGLA
32.06,32.06.11,32.06.11.2003,BOJONGGAMBIR
32.06,32.06.11,32.06.11.2007,MANGKONJAYA
32.06,32.06.11,32.06.11.2004,CIROYOM
32.06,32.06.11,32.06.11.2009,PURWARAHARJA
32.06,32.06.11,32.06.11.2010,GIRIMUKTI
32.06,32.06.12,32.06.12.2009,CUKANGJAYAGUNA
32.06,32.06.12,32.06.12.2012,SUKABAKTI
32.06,32.06.12,32.06.12.2001,PARUMASAN
32.06,32.06.12,32.06.12.2008,SEPATNUNGGAL
32.06,32.06.12,32.06.12.2010,RAKSAJAYA
32.06,32.06.12,32.06.12.2003,SODONGHILIR
32.06,32.06.12,32.06.12.2002,CUKANGKAWUNG
32.06,32.06.12,32.06.12.2004,CIKALONG
32.06,32.06.12,32.06.12.2005,CIPAINGEUN
32.06,32.06.12,32.06.12.2011,PAKALONGAN
32.06,32.06.12,32.06.12.2006,LEUWIDULANG
32.06,32.06.12,32.06.12.2007,MUNCANG
32.06,32.06.13,32.06.13.2006,BANYUASIH
32.06,32.06.13,32.06.13.2001,TARAJU
32.06,32.06.13,32.06.13.2007,RAKSASARI
32.06,32.06.13,32.06.13.2005,SINGASARI
32.06,32.06.13,32.06.13.2002,CIKUBANG
32.06,32.06.13,32.06.13.2003,DEUDEUL
32.06,32.06.13,32.06.13.2008,KERTARAHARJA
32.06,32.06.13,32.06.13.2004,PURWARAHAYU
32.06,32.06.13,32.06.13.2009,PAGERALAM
32.06,32.06.14,32.06.14.2009,SUKARASA
32.06,32.06.14,32.06.14.2001,JAHIANG
32.06,32.06.14,32.06.14.2007,SUNDAWENANG
32.06,32.06.14,32.06.14.2008,KAWUNGSARI
32.06,32.06.14,32.06.14.2006,TENJOWARINGIN
32.06,32.06.14,32.06.14.2010,KUTAWARINGIN
32.06,32.06.14,32.06.14.2005,TANJUNGSARI
32.06,32.06.14,32.06.14.2004,NEGLASARI
32.06,32.06.14,32.06.14.2011,KARANGMUKTI
32.06,32.06.14,32.06.14.2003,SALAWU
32.06,32.06.14,32.06.14.2012,MARGALAKSANA
32.06,32.06.14,32.06.14.2002,SERANG
32.06,32.06.15,32.06.15.2001,MANDALASARI
32.06,32.06.15,32.06.15.2002,SUKASARI
32.06,32.06.15,32.06.15.2003,PUSPASARI
32.06,32.06.15,32.06.15.2004,PUSPAHIANG
32.06,32.06.15,32.06.15.2006,PUSPARAHAYU
32.06,32.06.15,32.06.15.2005,LUYUBAKTI
32.06,32.06.15,32.06.15.2007,CIMANGGU
32.06,32.06.15,32.06.15.2008,PUSPAJAYA
32.06,32.06.16,32.06.16.2001,CIKEUSAL
32.06,32.06.16,32.06.16.2003,SUKANAGARA
32.06,32.06.16,32.06.16.2007,SUKASENANG
32.06,32.06.16,32.06.16.2004,TANJUNGJAYA
32.06,32.06.16,32.06.16.2006,CINTAJAYA
32.06,32.06.16,32.06.16.2002,CIBALANARIK
32.06,32.06.16,32.06.16.2005,CILOLOHAN
32.06,32.06.17,32.06.17.2004,MEKARJAYA
32.06,32.06.17,32.06.17.2003,SIRNAJAYA
32.06,32.06.17,32.06.17.2006,JANGGALA
32.06,32.06.17,32.06.17.2001,SUKAPURA
32.06,32.06.17,32.06.17.2008,TARUNAJAYA
32.06,32.06.17,32.06.17.2002,LEUWIBUDAH
32.06,32.06.17,32.06.17.2005,LINGGARAJA
32.06,32.06.17,32.06.17.2007,MARGALAKSANA
32.06,32.06.18,32.06.18.2001,MANDALAHAYU
32.06,32.06.18,32.06.18.2008,KARYAMANDALA
32.06,32.06.18,32.06.18.2002,MULYASARI
32.06,32.06.18,32.06.18.2006,TANJUNGSARI
32.06,32.06.18,32.06.18.2007,MANDALAGUNA
32.06,32.06.18,32.06.18.2003,KAWITAN
32.06,32.06.18,32.06.18.2004,MANDALAWANGI
32.06,32.06.18,32.06.18.2009,BANJARWARINGIN
32.06,32.06.18,32.06.18.2005,KARYAWANGI
32.06,32.06.19,32.06.19.2009,MANDALAMEKAR
32.06,32.06.19,32.06.19.2008,KERSAGALIH
32.06,32.06.19,32.06.19.2007,CIWARAK
32.06,32.06.19,32.06.19.2005,JATIWARAS
32.06,32.06.19,32.06.19.2006,PAPAYAN
32.06,32.06.19,32.06.19.2004,NEGLASARI
32.06,32.06.19,32.06.19.2001,KAPUTIHAN
32.06,32.06.19,32.06.19.2002,SETIAWANGI
32.06,32.06.19,32.06.19.2003,SUKAKERTA
32.06,32.06.19,32.06.19.2010,KERTARAHAYU
32.06,32.06.19,32.06.19.2011,MANDALAHURIP
32.06,32.06.20,32.06.20.2001,CISARUA
32.06,32.06.20,32.06.20.2009,PASIRMUKTI
32.06,32.06.20,32.06.20.2002,CIKONDANG
32.06,32.06.20,32.06.20.2003,CIJULANG
32.06,32.06.20,32.06.20.2008,NAGARATENGAH
32.06,32.06.20,32.06.20.2004,CIAMPANAN
32.06,32.06.20,32.06.20.2005,CINEAM
32.06,32.06.20,32.06.20.2010,MADIASARI
32.06,32.06.20,32.06.20.2006,RAJADATU
32.06,32.06.20,32.06.20.2007,ANCOL
32.06,32.06.21,32.06.21.2004,CITALAHAB
32.06,32.06.21,32.06.21.2001,SIRNAJAYA
32.06,32.06.21,32.06.21.2002,KARANG JAYA
32.06,32.06.21,32.06.21.2003,KARANGLAYUNG
32.06,32.06.22,32.06.22.2011,BATUSUMUR
32.06,32.06.22,32.06.22.2001,CIHAUR
32.06,32.06.22,32.06.22.2003,PASIRPANJANG
32.06,32.06.22,32.06.22.2009,KALIMANGGIS
32.06,32.06.22,32.06.22.2004,CIBEBER
32.06,32.06.22,32.06.22.2012,GUNAJAYA
32.06,32.06.22,32.06.22.2010,MARGAHAYU
32.06,32.06.22,32.06.22.2005,KAMULYAN
32.06,32.06.22,32.06.22.2006,MANONJAYA
32.06,32.06.22,32.06.22.2007,MARGALUYU
32.06,32.06.22,32.06.22.2002,CILANGKAP
32.06,32.06.22,32.06.22.2008,PASIRBATANG
32.06,32.06.23,32.06.23.2001,CINUNJANG
32.06,32.06.23,32.06.23.2007,MALATISUKA
32.06,32.06.23,32.06.23.2006,GIRIWANGI
32.06,32.06.23,32.06.23.2004,JATIJAYA
32.06,32.06.23,32.06.23.2002,GUNUNGTANJUNG
32.06,32.06.23,32.06.23.2005,TANJUNGSARI
32.06,32.06.23,32.06.23.2003,BOJONGSARI
32.06,32.06.24,32.06.24.2007,SUKAASIH
32.06,32.06.24,32.06.24.2001,CIKUNTEN
32.06,32.06.24,32.06.24.2010,SUKAHERANG
32.06,32.06.24,32.06.24.2009,SINGASARI
32.06,32.06.24,32.06.24.2002,SINGAPARNA
32.06,32.06.24,32.06.24.2008,SUKAMULYA
32.06,32.06.24,32.06.24.2003,CIPAKAT
32.06,32.06.24,32.06.24.2004,CINTARAJA
32.06,32.06.24,32.06.24.2005,CIKUNIR
32.06,32.06.24,32.06.24.2006,COKADONGDONG
32.06,32.06.26,32.06.26.2005,SUKARAPIH
32.06,32.06.26,32.06.26.2006,WARGAKERTA
32.06,32.06.26,32.06.26.2002,SUKAMENAK
32.06,32.06.26,32.06.26.2004,PADASUKA
32.06,32.06.26,32.06.26.2003,SUKAKARSA
32.06,32.06.26,32.06.26.2001,SUKARAME
32.06,32.06.25,32.06.25.2005,PASIRSALAM
32.06,32.06.25,32.06.25.2006,SUKALUYU
32.06,32.06.25,32.06.25.2001,SUKASUKUR
32.06,32.06.25,32.06.25.2002,SALEBU
32.06,32.06.25,32.06.25.2003,MANGUNREJA
32.06,32.06.25,32.06.25.2004,MARGAJAYA
32.06,32.06.27,32.06.27.2014,SIRNAGALIH
32.06,32.06.27,32.06.27.2001,KERSAMAJU
32.06,32.06.27,32.06.27.2015,TANJUNGKARANG
32.06,32.06.27,32.06.27.2002,NANGTANG
32.06,32.06.27,32.06.27.2003,PUSPARAJA
32.06,32.06.27,32.06.27.2004,JAYAPURA
32.06,32.06.27,32.06.27.2005,LENGKONGJAYA
32.06,32.06.27,32.06.27.2012,TENJONAGARA
32.06,32.06.27,32.06.27.2006,NANGERANG
32.06,32.06.27,32.06.27.2007,SUKAMANAH
32.06,32.06.27,32.06.27.2016,SIRNAPUTRA
32.06,32.06.27,32.06.27.2008,SIRNARAJA
32.06,32.06.27,32.06.27.2013,CIGALONTANG
32.06,32.06.27,32.06.27.2011,PUSPAMUKTI
32.06,32.06.27,32.06.27.2009,CIDUGALEUN
32.06,32.06.27,32.06.27.2010,PARENTAS
32.06,32.06.28,32.06.28.2001,ARJASARI
32.06,32.06.28,32.06.28.2002,CIAWANG
32.06,32.06.28,32.06.28.2005,JAYAMUKTI
32.06,32.06.28,32.06.28.2004,LINGGAWANGI
32.06,32.06.28,32.06.28.2007,LINGGAMULYA
32.06,32.06.28,32.06.28.2003,CIGADOG
32.06,32.06.28,32.06.28.2006,MANDALAGIRI
32.06,32.06.30,32.06.30.2005,SIRNASARI
32.06,32.06.30,32.06.30.2004,LINGGASIRNA
32.06,32.06.30,32.06.30.2007,SELAWANGI
32.06,32.06.30,32.06.30.2001,SARIWANGI
32.06,32.06.30,32.06.30.2008,JAYAPUTRA
32.06,32.06.30,32.06.30.2003,JAYARATU
32.06,32.06.30,32.06.30.2006,SUKAMULIH
32.06,32.06.30,32.06.30.2002,SUKAHARJA
32.06,32.06.29,32.06.29.2001,CILAMPUNGHILIR
32.06,32.06.29,32.06.29.2002,RANCAPAKU
32.06,32.06.29,32.06.29.2004,CISARUNI
32.06,32.06.29,32.06.29.2005,PADAKEMBANG
32.06,32.06.29,32.06.29.2003,MEKARJAYA
32.06,32.06.31,32.06.31.2002,TAWANGBANTENG
32.06,32.06.31,32.06.31.2004,GUNUNGSARI
32.06,32.06.31,32.06.31.2005,SUKAMAHI
32.06,32.06.31,32.06.31.2006,SUKAGALIH
32.06,32.06.31,32.06.31.2008,INDRAJAYA
32.06,32.06.31,32.06.31.2007,SUKARATU
32.06,32.06.31,32.06.31.2003,SINAGAR
32.06,32.06.31,32.06.31.2001,LINGGAJATI
32.06,32.06.32,32.06.32.2013,SANTANAMEKAR
32.06,32.06.32,32.06.32.2001,CISAYONG
32.06,32.06.32,32.06.32.2002,SUKAJADI
32.06,32.06.32,32.06.32.2003,SUKASUKUR
32.06,32.06.32,32.06.32.2008,JATIHURIP
32.06,32.06.32,32.06.32.2011,SUKARAHARJA
32.06,32.06.32,32.06.32.2012,MEKARWANGI
32.06,32.06.32,32.06.32.2005,NUSAWANGI
32.06,32.06.32,32.06.32.2006,CIKADU
32.06,32.06.32,32.06.32.2010,PURWASARI
32.06,32.06.32,32.06.32.2007,CILEULEUS
32.06,32.06.32,32.06.32.2009,SUKASETIA
32.06,32.06.32,32.06.32.2004,SUKAMUKTI
32.06,32.06.33,32.06.33.2001,BANYURASA
32.06,32.06.33,32.06.33.2006,BANYURESMI
32.06,32.06.33,32.06.33.2002,CALINCING
32.06,32.06.33,32.06.33.2005,KUDADEPA
32.06,32.06.33,32.06.33.2007,SUNDAKERTA
32.06,32.06.33,32.06.33.2003,SUKAHENING
32.06,32.06.33,32.06.33.2004,KIARAJANGKUNG
32.06,32.06.34,32.06.34.2006,RAJAMANDALA
32.06,32.06.34,32.06.34.2001,DAWAGUNG
32.06,32.06.34,32.06.34.2002,RAJAPOLAH
32.06,32.06.34,32.06.34.2003,MANGGUNGJAYA
32.06,32.06.34,32.06.34.2007,SUKANAGALIH
32.06,32.06.34,32.06.34.2005,SUKARAJA
32.06,32.06.34,32.06.34.2004,MANGGUNGSARI
32.06,32.06.34,32.06.34.2008,TANJUNGPURA
32.06,32.06.35,32.06.35.2006,KARANGSEMBUNG
32.06,32.06.35,32.06.35.2001,CONDONG
32.06,32.06.35,32.06.35.2002,BOJONGGAOK
32.06,32.06.35,32.06.35.2003,SINDANGRAJA
32.06,32.06.35,32.06.35.2007,TANJUNGMEKAR
32.06,32.06.35,32.06.35.2004,KARANGMULYA
32.06,32.06.35,32.06.35.2008,KARANGRESIK
32.06,32.06.35,32.06.35.2005,GERESIK
32.06,32.06.36,32.06.36.2009,KERTAMUKTI
32.06,32.06.36,32.06.36.2001,GOMBONG
32.06,32.06.36,32.06.36.2002,BUGEL
32.06,32.06.36,32.06.36.2003,MARGASARI
32.06,32.06.36,32.06.36.2011,PAKAMITANKIDUL
32.06,32.06.36,32.06.36.2005,CIAWI
32.06,32.06.36,32.06.36.2008,CITAMBA
32.06,32.06.36,32.06.36.2010,KURNIABAKTI
32.06,32.06.36,32.06.36.2004,PAKEMITAN
32.06,32.06.36,32.06.36.2006,SUKAMANTRI
32.06,32.06.36,32.06.36.2007,PASIRHUNI
32.06,32.06.37,32.06.37.2006,PAMOYANAN
32.06,32.06.37,32.06.37.2005,BUNIASIH
32.06,32.06.37,32.06.37.2004,MEKARSARI
32.06,32.06.37,32.06.37.2002,DIRGAHAYU
32.06,32.06.37,32.06.37.2003,CIBAHAYU
32.06,32.06.37,32.06.37.2001,KADIPATEN
32.06,32.06.38,32.06.38.2001,CIPACING
32.06,32.06.38,32.06.38.2003,SUKAMAJU
32.06,32.06.38,32.06.38.2009,PAGERSARI
32.06,32.06.38,32.06.38.2002,PAGERAGEUNG
32.06,32.06.38,32.06.38.2010,SUKADANA
32.06,32.06.38,32.06.38.2005,PUTERAN
32.06,32.06.38,32.06.38.2004,TANJUNGKERTA
32.06,32.06.38,32.06.38.2006,GURANTENG
32.06,32.06.38,32.06.38.2007,NANGGEWER
32.06,32.06.38,32.06.38.2008,SUKAPADA
32.06,32.06.39,32.06.39.2008,MARGAMULYA
32.06,32.06.39,32.06.39.2001,CIPONDOK
32.06,32.06.39,32.06.39.2002,SUKAMENAK
32.06,32.06.39,32.06.39.2007,SUKARESIK
32.06,32.06.39,32.06.39.2003,SUKARATU
32.06,32.06.39,32.06.39.2004,BANJARSARI
32.06,32.06.39,32.06.39.2006,SUKAPANCAR
32.06,32.06.39,32.06.39.2005,TANJUNGSARI
32.07,32.07.18,32.07.18.2018,SUKASARI
32.07,32.07.18,32.07.18.2005,KAWASEN
32.07,32.07.18,32.07.18.2007,CIBADAK
32.07,32.07.18,32.07.18.2008,BANJARSARI
32.07,32.07.18,32.07.18.2012,SINDANGSARI
32.07,32.07.18,32.07.18.2009,SINDANGHAYU
32.07,32.07.18,32.07.18.2010,SINDANGASIH
32.07,32.07.18,32.07.18.2014,PURWASARI
32.07,32.07.18,32.07.18.2013,CIHERANG
32.07,32.07.18,32.07.18.2015,RATAWANGI
32.07,32.07.18,32.07.18.2006,CICAPAR
32.07,32.07.18,32.07.18.2016,CIULU
32.07,32.07.37,32.07.37.2008,CIKUPA
32.07,32.07.37,32.07.37.2009,KARYAMUKTI
32.07,32.07.37,32.07.37.2003,CIGAYAM
32.07,32.07.37,32.07.37.2002,BANJARANYAR
32.07,32.07.37,32.07.37.2005,KALIJAYA
32.07,32.07.37,32.07.37.2001,PASAWAHAN
32.07,32.07.37,32.07.37.2007,CIKASO
32.07,32.07.37,32.07.37.2006,SINDANGRASA
32.07,32.07.37,32.07.37.2004,LANGKAPSARI
32.07,32.07.37,32.07.37.2010,TANJUNGSARI
32.07,32.07.17,32.07.17.2012,SINDANGANGIN
32.07,32.07.17,32.07.17.2019,PULOERANG
32.07,32.07.17,32.07.17.2018,KALAPASAWIT
32.07,32.07.17,32.07.17.2009,SUKANAGARA
32.07,32.07.17,32.07.17.2007,KERTAJAYA
32.07,32.07.17,32.07.17.2006,SIDAHARJA
32.07,32.07.17,32.07.17.2017,BAREGBEG
32.07,32.07.17,32.07.17.2010,CINTAJAYA
32.07,32.07.17,32.07.17.2013,TAMBAKREJA
32.07,32.07.17,32.07.17.2011,CINTARATU
32.07,32.07.35,32.07.35.2008,KUTAWARINGIN
32.07,32.07.35,32.07.35.2001,BANTARDAWA
32.07,32.07.35,32.07.35.2007,PASIRLAWANG
32.07,32.07.35,32.07.35.2002,PURWADADI
32.07,32.07.35,32.07.35.2003,PURWAJAYA
32.07,32.07.35,32.07.35.2005,SIDARAHAYU
32.07,32.07.35,32.07.35.2004,KARANGPANINGAL
32.07,32.07.35,32.07.35.2009,SUKAMULYA
32.07,32.07.35,32.07.35.2006,PADARINGAN
32.07,32.07.19,32.07.19.2002,SIDAMULIH
32.07,32.07.19,32.07.19.2008,MARGAJAYA
32.07,32.07.19,32.07.19.2006,NEGLASARI
32.07,32.07.19,32.07.19.2001,PAMARICAN
32.07,32.07.19,32.07.19.2010,SUKAHURIP
32.07,32.07.19,32.07.19.2003,KERTAHAYU
32.07,32.07.19,32.07.19.2011,SUKAJADI
32.07,32.07.19,32.07.19.2004,SUKAMUKTI
32.07,32.07.19,32.07.19.2012,SIDAHARJA
32.07,32.07.19,32.07.19.2005,BANGUNSARI
32.07,32.07.19,32.07.19.2009,SUKAJAYA
32.07,32.07.19,32.07.19.2007,BANTARSARI
32.07,32.07.19,32.07.19.2013,PASIRNAGARA
32.07,32.07.19,32.07.19.2014,MEKARMULYA
32.07,32.07.05,32.07.05.2004,JELEGONG
32.07,32.07.05,32.07.05.2005,CIPARAY
32.07,32.07.05,32.07.05.2001,CIDOLOG
32.07,32.07.05,32.07.05.2002,JANGGALA
32.07,32.07.05,32.07.05.2003,HEGARMANAH
32.07,32.07.05,32.07.05.2006,SUKASARI
32.07,32.07.29,32.07.29.2004,BOJONGMALANG
32.07,32.07.29,32.07.29.2003,RAKSABAYA
32.07,32.07.29,32.07.29.2002,BEBER
32.07,32.07.29,32.07.29.2001,CIMARAGAS
32.07,32.07.29,32.07.29.2005,JAYARAKSA
32.07,32.07.03,32.07.03.2001,HANDAPHERANG
32.07,32.07.03,32.07.03.2002,CIHARALANG
32.07,32.07.03,32.07.03.2003,BOJONGMENGGER
32.07,32.07.03,32.07.03.2004,KARANGKAMULYAN
32.07,32.07.03,32.07.03.2005,KERTABUMI
32.07,32.07.03,32.07.03.2006,CIJEUNGJING
32.07,32.07.03,32.07.03.2007,PAMALAYAN
32.07,32.07.03,32.07.03.2008,DEWASARI
32.07,32.07.03,32.07.03.2009,UTAMA
32.07,32.07.03,32.07.03.2010,KERTAHARJA
32.07,32.07.03,32.07.03.2011,KARANGANYAR
32.07,32.07.30,32.07.30.2009,DANASARI
32.07,32.07.30,32.07.30.2002,SIDAMULYA
32.07,32.07.30,32.07.30.2003,KEPEL
32.07,32.07.30,32.07.30.2008,MEKARMUKTI
32.07,32.07.30,32.07.30.2001,CISAGA
32.07,32.07.30,32.07.30.2004,WANGUNJAYA
32.07,32.07.30,32.07.30.2007,TANJUNGJAYA
32.07,32.07.30,32.07.30.2005,SUKAHURIP
32.07,32.07.30,32.07.30.2006,BANGUNHARJA
32.07,32.07.30,32.07.30.2010,GIRIMUKTI
32.07,32.07.30,32.07.30.2011,KARYAMULYA
32.07,32.07.16,32.07.16.2001,TAMBAKSARI
32.07,32.07.16,32.07.16.2006,KARANGPANINGAL
32.07,32.07.16,32.07.16.2003,KASO
32.07,32.07.16,32.07.16.2002,MEKARSARI
32.07,32.07.16,32.07.16.2005,SUKASARI
32.07,32.07.16,32.07.16.2004,KADUPANDAK
32.07,32.07.15,32.07.15.2009,KARANGPARI
32.07,32.07.15,32.07.15.2008,BOJONGGEDANG
32.07,32.07.15,32.07.15.2004,CISONTROL
32.07,32.07.15,32.07.15.2003,CILEUNGSIR
32.07,32.07.15,32.07.15.2002,KIARAPAYUNG
32.07,32.07.15,32.07.15.2006,KAWUNGLARANG
32.07,32.07.15,32.07.15.2001,RANCAH
32.07,32.07.15,32.07.15.2005,SITUMANDALA
32.07,32.07.15,32.07.15.2007,PATAKAHARJA
32.07,32.07.15,32.07.15.2010,DADIHARJA
32.07,32.07.15,32.07.15.2011,JANGALAHARJA
32.07,32.07.15,32.07.15.2012,GIRIHARJA
32.07,32.07.15,32.07.15.2013,WANGUNSARI
32.07,32.07.13,32.07.13.2002,TANJUNGSUKUR
32.07,32.07.13,32.07.13.2003,TANJUNGSARI
32.07,32.07.13,32.07.13.2004,TANJUNGJAYA
32.07,32.07.13,32.07.13.2001,RAJADESA
32.07,32.07.13,32.07.13.2009,SIRNABAYA
32.07,32.07.13,32.07.13.2010,SIRNAJAYA
32.07,32.07.13,32.07.13.2011,PURWARAJA
32.07,32.07.13,32.07.13.2005,ANDAPRAJA
32.07,32.07.13,32.07.13.2006,SUKAHARJA
